,property_id,check_in_date,room_category,successful_bookings,capacity
7437,17559,2022-07-14,RT2,23,39
7438,16560,2022-07-14,RT2,16,34
7439,18562,2022-07-14,RT2,24,34
7440,18559,2022-07-14,RT2,17,44
7441,17563,2022-07-14,RT2,31,44
7442,17562,2022-07-14,RT2,12,30
7443,18558,2022-07-14,RT2,16,30
7444,17564,2022-07-14,RT2,19,40
7445,18561,2022-07-14,RT2,26,40
7446,18560,2022-07-14,RT2,23,40
7447,17560,2022-07-14,RT2,26,45
7448,19561,2022-07-14,RT2,24,45
7449,19563,2022-07-14,RT2,25,45
7450,19563,2022-07-14,RT3,14,29
7451,19562,2022-07-14,RT3,19,29
7452,19561,2022-07-14,RT3,15,29
7453,18562,2022-07-14,RT3,20,29
7454,17558,2022-07-14,RT3,15,27
7455,17562,2022-07-14,RT3,12,27
7456,19559,2022-07-14,RT3,15,27
7457,16559,2022-07-14,RT3,20,32
7458,16558,2022-07-14,RT3,5,8
7459,18561,2022-07-14,RT3,15,25
7460,16561,2022-07-14,RT3,15,21
7461,19558,2022-07-14,RT3,8,21
7462,18558,2022-07-14,RT3,13,26
7463,18560,2022-07-14,RT3,13,24
7464,17560,2022-07-14,RT3,14,25
7465,17561,2022-07-14,RT3,14,19
7466,16562,2022-07-14,RT3,9,18
7467,17559,2022-07-14,RT3,9,16
7468,17563,2022-07-14,RT3,9,16
7469,18559,2022-07-14,RT3,9,23
7470,16560,2022-07-14,RT3,10,20
7471,17564,2022-07-14,RT3,10,24
7472,16563,2022-07-14,RT3,12,20
7473,18563,2022-07-14,RT3,12,23
7474,19560,2022-07-14,RT3,11,19
7475,19559,2022-07-14,RT4,2,3
7476,16558,2022-07-14,RT4,2,3
7477,16560,2022-07-14,RT4,4,7
7478,19561,2022-07-14,RT4,4,7
7479,16561,2022-07-14,RT4,6,10
7480,17560,2022-07-14,RT4,6,13
7481,18561,2022-07-14,RT4,6,9
7482,17564,2022-07-14,RT4,7,17
7483,18560,2022-07-14,RT4,9,15
7484,19560,2022-07-14,RT4,10,16
7485,18559,2022-07-14,RT4,7,19
7486,17563,2022-07-14,RT4,12,19
7487,19562,2022-07-14,RT4,10,14
7488,17559,2022-07-14,RT4,10,14
7489,18558,2022-07-14,RT4,10,20
7490,18562,2022-07-14,RT4,12,20
7491,18563,2022-07-14,RT4,10,18
7492,16563,2022-07-14,RT4,11,18
7493,16559,2022-07-14,RT4,12,18
7494,16562,2022-07-14,RT4,3,6
7495,17558,2022-07-14,RT4,3,6
7496,17562,2022-07-14,RT4,3,6
7497,19563,2022-07-14,RT4,3,6
7498,19558,2022-07-14,RT4,3,7
7499,17561,2022-07-14,RT4,3,4
7500,16559,2022-07-15,RT1,18,30
7501,18560,2022-07-15,RT1,21,30
7502,19562,2022-07-15,RT1,20,30
7503,19563,2022-07-15,RT1,17,30
7504,17558,2022-07-15,RT1,9,19
7505,16558,2022-07-15,RT1,11,19
7506,17560,2022-07-15,RT1,21,40
7507,19558,2022-07-15,RT1,15,40
7508,19560,2022-07-15,RT1,17,26
7509,17561,2022-07-15,RT1,15,26
7510,16560,2022-07-15,RT1,18,34
7511,16561,2022-07-15,RT1,13,18
7512,16562,2022-07-15,RT1,14,31
7513,16563,2022-07-15,RT1,23,41
7514,17559,2022-07-15,RT1,19,32
7515,17562,2022-07-15,RT1,8,20
7516,17563,2022-07-15,RT1,15,25
7517,18558,2022-07-15,RT1,8,15
7518,18559,2022-07-15,RT1,17,42
7519,18561,2022-07-15,RT1,22,33
7520,18562,2022-07-15,RT1,20,38
7521,18563,2022-07-15,RT1,15,27
7522,19559,2022-07-15,RT1,12,24
7523,19561,2022-07-15,RT1,19,36
7524,17564,2022-07-15,RT1,7,16
7525,19562,2022-07-15,RT2,14,23
7526,18563,2022-07-15,RT2,14,29
7527,17561,2022-07-15,RT2,23,36
7528,17558,2022-07-15,RT2,28,50
7529,16562,2022-07-15,RT2,22,43
7530,16561,2022-07-15,RT2,16,24
7531,16558,2022-07-15,RT2,13,22
7532,19560,2022-07-15,RT2,25,38
7533,16563,2022-07-15,RT2,25,38
7534,16559,2022-07-15,RT2,28,41
7535,19559,2022-07-15,RT2,19,41
7536,19558,2022-07-15,RT2,18,39
7537,17559,2022-07-15,RT2,21,39
7538,16560,2022-07-15,RT2,17,34
7539,18562,2022-07-15,RT2,20,34
7540,18559,2022-07-15,RT2,20,44
7541,17563,2022-07-15,RT2,29,44
7542,17562,2022-07-15,RT2,13,30
7543,18558,2022-07-15,RT2,15,30
7544,17564,2022-07-15,RT2,17,40
7545,18561,2022-07-15,RT2,25,40
7546,18560,2022-07-15,RT2,25,40
7547,17560,2022-07-15,RT2,23,45
7548,19561,2022-07-15,RT2,20,45
7549,19563,2022-07-15,RT2,20,45
7550,19563,2022-07-15,RT3,13,29
7551,19562,2022-07-15,RT3,21,29
7552,19561,2022-07-15,RT3,13,29
7553,18562,2022-07-15,RT3,19,29
7554,17558,2022-07-15,RT3,13,27
7555,17562,2022-07-15,RT3,12,27
7556,19559,2022-07-15,RT3,13,27
7557,16559,2022-07-15,RT3,19,32
7558,16558,2022-07-15,RT3,5,8
7559,19558,2022-07-15,RT3,8,21
7560,16561,2022-07-15,RT3,13,21
7561,18558,2022-07-15,RT3,14,26
7562,18560,2022-07-15,RT3,14,24
7563,18561,2022-07-15,RT3,14,25
7564,16562,2022-07-15,RT3,9,18
7565,17559,2022-07-15,RT3,10,16
7566,17563,2022-07-15,RT3,10,16
7567,16563,2022-07-15,RT3,12,20
7568,17560,2022-07-15,RT3,12,25
7569,17561,2022-07-15,RT3,12,19
7570,16560,2022-07-15,RT3,11,20
7571,18559,2022-07-15,RT3,11,23
7572,18563,2022-07-15,RT3,11,23
7573,19560,2022-07-15,RT3,11,19
7574,17564,2022-07-15,RT3,11,24
7575,19559,2022-07-15,RT4,2,3
7576,16558,2022-07-15,RT4,2,3
7577,16562,2022-07-15,RT4,4,6
7578,17558,2022-07-15,RT4,4,6
7579,19563,2022-07-15,RT4,4,6
7580,19561,2022-07-15,RT4,4,7
7581,16561,2022-07-15,RT4,5,10
7582,18561,2022-07-15,RT4,5,9
7583,17560,2022-07-15,RT4,6,13
7584,17564,2022-07-15,RT4,8,17
7585,18560,2022-07-15,RT4,11,15
7586,19560,2022-07-15,RT4,9,16
7587,18559,2022-07-15,RT4,9,19
7588,17563,2022-07-15,RT4,13,19
7589,19562,2022-07-15,RT4,9,14
7590,17559,2022-07-15,RT4,9,14
7591,18558,2022-07-15,RT4,10,20
7592,18562,2022-07-15,RT4,13,20
7593,18563,2022-07-15,RT4,9,18
7594,16563,2022-07-15,RT4,13,18
7595,16559,2022-07-15,RT4,9,18
7596,17562,2022-07-15,RT4,3,6
7597,16560,2022-07-15,RT4,3,7
7598,19558,2022-07-15,RT4,3,7
7599,17561,2022-07-15,RT4,3,4
7600,19563,2022-07-16,RT3,21,29
7601,18560,2022-07-16,RT1,25,30
7602,19562,2022-07-16,RT1,28,30
7603,19563,2022-07-16,RT1,21,30
7604,17558,2022-07-16,RT1,14,19
7605,16558,2022-07-16,RT1,16,19
7606,17560,2022-07-16,RT1,31,40
7607,19558,2022-07-16,RT1,24,40
7608,19560,2022-07-16,RT1,25,26
7609,17561,2022-07-16,RT1,25,26
7610,16560,2022-07-16,RT1,25,34
7611,16561,2022-07-16,RT1,17,18
7612,16562,2022-07-16,RT1,22,31
7613,16563,2022-07-16,RT1,34,41
7614,17559,2022-07-16,RT1,29,32
7615,17562,2022-07-16,RT1,13,20
7616,17563,2022-07-16,RT1,21,25
7617,18558,2022-07-16,RT1,11,15
7618,18559,2022-07-16,RT1,25,42
7619,18561,2022-07-16,RT1,29,33
7620,18562,2022-07-16,RT1,35,38
7621,18563,2022-07-16,RT1,19,27
7622,19559,2022-07-16,RT1,18,24
7623,19561,2022-07-16,RT1,27,36
7624,17564,2022-07-16,RT1,11,16
7625,19562,2022-07-16,RT2,22,23
7626,18563,2022-07-16,RT2,22,29
7627,17561,2022-07-16,RT2,33,36
7628,17558,2022-07-16,RT2,36,50
7629,16562,2022-07-16,RT2,33,43
7630,16561,2022-07-16,RT2,20,24
7631,16558,2022-07-16,RT2,20,22
7632,19560,2022-07-16,RT2,36,38
7633,16563,2022-07-16,RT2,37,38
7634,16559,2022-07-16,RT2,39,41
7635,19559,2022-07-16,RT2,28,41
7636,19558,2022-07-16,RT2,26,39
7637,17559,2022-07-16,RT2,35,39
7638,16560,2022-07-16,RT2,24,34
7639,18562,2022-07-16,RT2,30,34
7640,18559,2022-07-16,RT2,28,44
7641,17563,2022-07-16,RT2,38,44
7642,17562,2022-07-16,RT2,19,30
7643,18558,2022-07-16,RT2,22,30
7644,17564,2022-07-16,RT2,26,40
7645,18561,2022-07-16,RT2,38,40
7646,18560,2022-07-16,RT2,34,40
7647,17560,2022-07-16,RT2,35,45
7648,19561,2022-07-16,RT2,31,45
7649,19563,2022-07-16,RT2,32,45
7650,16559,2022-07-16,RT1,29,30
7651,19562,2022-07-16,RT3,25,29
7652,19561,2022-07-16,RT3,22,29
7653,18562,2022-07-16,RT3,26,29
7654,17558,2022-07-16,RT3,21,27
7655,17562,2022-07-16,RT3,17,27
7656,19559,2022-07-16,RT3,21,27
7657,16559,2022-07-16,RT3,29,32
7658,17560,2022-07-16,RT3,19,25
7659,18561,2022-07-16,RT3,24,25
7660,16561,2022-07-16,RT3,19,21
7661,16563,2022-07-16,RT3,17,20
7662,17561,2022-07-16,RT3,19,19
7663,18558,2022-07-16,RT3,20,26
7664,18560,2022-07-16,RT3,21,24
7665,18563,2022-07-16,RT3,17,23
7666,19560,2022-07-16,RT3,16,19
7667,16560,2022-07-16,RT3,15,20
7668,17559,2022-07-16,RT3,15,16
7669,18559,2022-07-16,RT3,15,23
7670,16558,2022-07-16,RT3,8,8
7671,16562,2022-07-16,RT3,13,18
7672,17563,2022-07-16,RT3,14,16
7673,17564,2022-07-16,RT3,14,24
7674,19558,2022-07-16,RT3,12,21
7675,19559,2022-07-16,RT4,2,3
7676,16562,2022-07-16,RT4,4,6
7677,17562,2022-07-16,RT4,4,6
7678,17561,2022-07-16,RT4,4,4
7679,16560,2022-07-16,RT4,5,7
7680,17558,2022-07-16,RT4,5,6
7681,19558,2022-07-16,RT4,5,7
7682,19563,2022-07-16,RT4,5,6
7683,19561,2022-07-16,RT4,6,7
7684,16561,2022-07-16,RT4,10,10
7685,17560,2022-07-16,RT4,10,13
7686,18561,2022-07-16,RT4,9,9
7687,17564,2022-07-16,RT4,10,17
7688,18560,2022-07-16,RT4,13,15
7689,19560,2022-07-16,RT4,13,16
7690,18559,2022-07-16,RT4,12,19
7691,17563,2022-07-16,RT4,16,19
7692,19562,2022-07-16,RT4,13,14
7693,17559,2022-07-16,RT4,13,14
7694,18558,2022-07-16,RT4,15,20
7695,18562,2022-07-16,RT4,18,20
7696,18563,2022-07-16,RT4,13,18
7697,16563,2022-07-16,RT4,15,18
7698,16559,2022-07-16,RT4,16,18
7699,16558,2022-07-16,RT4,3,3
7700,16559,2022-07-17,RT1,25,30
7701,18560,2022-07-17,RT1,22,30
7702,19562,2022-07-17,RT1,20,30
7703,19563,2022-07-17,RT1,17,30
7704,17558,2022-07-17,RT1,12,19
7705,16558,2022-07-17,RT1,13,19
7706,17560,2022-07-17,RT1,24,40
7707,19558,2022-07-17,RT1,20,40
7708,19560,2022-07-17,RT1,19,26
7709,17561,2022-07-17,RT1,19,26
7710,16560,2022-07-17,RT1,20,34
7711,16561,2022-07-17,RT1,13,18
7712,16562,2022-07-17,RT1,18,31
7713,16563,2022-07-17,RT1,31,41
7714,17559,2022-07-17,RT1,21,32
7715,17562,2022-07-17,RT1,11,20
7716,17563,2022-07-17,RT1,21,25
7717,18558,2022-07-17,RT1,9,15
7718,18559,2022-07-17,RT1,18,42
7719,18561,2022-07-17,RT1,24,33
7720,18562,2022-07-17,RT1,29,38
7721,18563,2022-07-17,RT1,16,27
7722,19559,2022-07-17,RT1,15,24
7723,19561,2022-07-17,RT1,20,36
7724,17564,2022-07-17,RT1,9,16
7725,19562,2022-07-17,RT2,18,23
7726,18563,2022-07-17,RT2,16,29
7727,17561,2022-07-17,RT2,28,36
7728,17558,2022-07-17,RT2,31,50
7729,16562,2022-07-17,RT2,28,43
7730,16561,2022-07-17,RT2,18,24
7731,16558,2022-07-17,RT2,17,22
7732,19560,2022-07-17,RT2,30,38
7733,16563,2022-07-17,RT2,32,38
7734,16559,2022-07-17,RT2,28,41
7735,19559,2022-07-17,RT2,23,41
7736,19558,2022-07-17,RT2,21,39
7737,17559,2022-07-17,RT2,32,39
7738,16560,2022-07-17,RT2,19,34
7739,18562,2022-07-17,RT2,28,34
7740,18559,2022-07-17,RT2,25,44
7741,17563,2022-07-17,RT2,35,44
7742,17562,2022-07-17,RT2,14,30
7743,18558,2022-07-17,RT2,18,30
7744,17564,2022-07-17,RT2,19,40
7745,18561,2022-07-17,RT2,28,40
7746,18560,2022-07-17,RT2,32,40
7747,17560,2022-07-17,RT2,28,45
7748,19561,2022-07-17,RT2,29,45
7749,19563,2022-07-17,RT2,27,45
7750,19563,2022-07-17,RT3,18,29
7751,19562,2022-07-17,RT3,20,29
7752,19561,2022-07-17,RT3,17,29
7753,18562,2022-07-17,RT3,21,29
7754,17558,2022-07-17,RT3,16,27
7755,17562,2022-07-17,RT3,12,27
7756,19559,2022-07-17,RT3,15,27
7757,16559,2022-07-17,RT3,21,32
7758,16558,2022-07-17,RT3,5,8
7759,18561,2022-07-17,RT3,17,25
7760,18558,2022-07-17,RT3,16,26
7761,18560,2022-07-17,RT3,16,24
7762,16561,2022-07-17,RT3,15,21
7763,18563,2022-07-17,RT3,15,23
7764,19560,2022-07-17,RT3,15,19
7765,16563,2022-07-17,RT3,13,20
7766,18559,2022-07-17,RT3,13,23
7767,17560,2022-07-17,RT3,14,25
7768,17561,2022-07-17,RT3,14,19
7769,17563,2022-07-17,RT3,14,16
7770,16562,2022-07-17,RT3,10,18
7771,16560,2022-07-17,RT3,12,20
7772,17559,2022-07-17,RT3,12,16
7773,19558,2022-07-17,RT3,12,21
7774,17564,2022-07-17,RT3,11,24
7775,17562,2022-07-17,RT4,2,6
7776,19559,2022-07-17,RT4,2,3
7777,16558,2022-07-17,RT4,2,3
7778,17558,2022-07-17,RT4,4,6
7779,19561,2022-07-17,RT4,4,7
7780,16560,2022-07-17,RT4,5,7
7781,16561,2022-07-17,RT4,6,10
7782,17560,2022-07-17,RT4,7,13
7783,18561,2022-07-17,RT4,7,9
7784,17564,2022-07-17,RT4,9,17
7785,18560,2022-07-17,RT4,13,15
7786,19560,2022-07-17,RT4,12,16
7787,18559,2022-07-17,RT4,8,19
7788,17563,2022-07-17,RT4,16,19
7789,19562,2022-07-17,RT4,9,14
7790,17559,2022-07-17,RT4,9,14
7791,18558,2022-07-17,RT4,12,20
7792,18562,2022-07-17,RT4,16,20
7793,18563,2022-07-17,RT4,11,18
7794,16563,2022-07-17,RT4,14,18
7795,16559,2022-07-17,RT4,12,18
7796,16562,2022-07-17,RT4,3,6
7797,19563,2022-07-17,RT4,3,6
7798,19558,2022-07-17,RT4,3,7
7799,17561,2022-07-17,RT4,3,4
7800,16559,2022-07-18,RT1,16,30
7801,18560,2022-07-18,RT1,16,30
7802,19562,2022-07-18,RT1,17,30
7803,19563,2022-07-18,RT1,11,30
7804,17558,2022-07-18,RT1,8,19
7805,16558,2022-07-18,RT1,9,19
7806,17560,2022-07-18,RT1,19,40
7807,19558,2022-07-18,RT1,12,40
7808,19560,2022-07-18,RT1,14,26
7809,17561,2022-07-18,RT1,11,26
7810,16560,2022-07-18,RT1,15,34
7811,16561,2022-07-18,RT1,9,18
7812,16562,2022-07-18,RT1,11,31
7813,16563,2022-07-18,RT1,20,41
7814,17559,2022-07-18,RT1,17,32
7815,17562,2022-07-18,RT1,7,20
7816,17563,2022-07-18,RT1,14,25
7817,18558,2022-07-18,RT1,7,15
7818,18559,2022-07-18,RT1,17,42
7819,18561,2022-07-18,RT1,15,33
7820,18562,2022-07-18,RT1,20,38
7821,18563,2022-07-18,RT1,10,27
7822,19559,2022-07-18,RT1,11,24
7823,19561,2022-07-18,RT1,16,36
7824,17564,2022-07-18,RT1,5,16
7825,19562,2022-07-18,RT2,13,23
7826,18563,2022-07-18,RT2,12,29
7827,17561,2022-07-18,RT2,20,36
7828,17558,2022-07-18,RT2,20,50
7829,16562,2022-07-18,RT2,20,43
7830,16561,2022-07-18,RT2,12,24
7831,16558,2022-07-18,RT2,11,22
7832,19560,2022-07-18,RT2,16,38
7833,16563,2022-07-18,RT2,18,38
7834,16559,2022-07-18,RT2,23,41
7835,19559,2022-07-18,RT2,19,41
7836,19558,2022-07-18,RT2,15,39
7837,17559,2022-07-18,RT2,20,39
7838,16560,2022-07-18,RT2,15,34
7839,18562,2022-07-18,RT2,17,34
7840,18559,2022-07-18,RT2,16,44
7841,17563,2022-07-18,RT2,22,44
7842,17562,2022-07-18,RT2,11,30
7843,18558,2022-07-18,RT2,11,30
7844,17564,2022-07-18,RT2,16,40
7845,18561,2022-07-18,RT2,21,40
7846,18560,2022-07-18,RT2,17,40
7847,17560,2022-07-18,RT2,20,45
7848,19561,2022-07-18,RT2,16,45
7849,19563,2022-07-18,RT2,20,45
7850,19563,2022-07-18,RT3,11,29
7851,19562,2022-07-18,RT3,15,29
7852,19561,2022-07-18,RT3,13,29
7853,18562,2022-07-18,RT3,16,29
7854,17558,2022-07-18,RT3,11,27
7855,17562,2022-07-18,RT3,10,27
7856,19559,2022-07-18,RT3,11,27
7857,16559,2022-07-18,RT3,17,32
7858,16558,2022-07-18,RT3,3,8
7859,16562,2022-07-18,RT3,7,18
7860,18559,2022-07-18,RT3,7,23
7861,17564,2022-07-18,RT3,7,24
7862,16560,2022-07-18,RT3,8,20
7863,18560,2022-07-18,RT3,14,24
7864,18561,2022-07-18,RT3,14,25
7865,17559,2022-07-18,RT3,9,16
7866,17563,2022-07-18,RT3,9,16
7867,19558,2022-07-18,RT3,9,21
7868,19560,2022-07-18,RT3,9,19
7869,16563,2022-07-18,RT3,10,20
7870,18558,2022-07-18,RT3,10,26
7871,18563,2022-07-18,RT3,10,23
7872,16561,2022-07-18,RT3,12,21
7873,17560,2022-07-18,RT3,11,25
7874,17561,2022-07-18,RT3,11,19
7875,16560,2022-07-18,RT4,2,7
7876,17558,2022-07-18,RT4,2,6
7877,17562,2022-07-18,RT4,2,6
7878,19563,2022-07-18,RT4,2,6
7879,16558,2022-07-18,RT4,2,3
7880,17560,2022-07-18,RT4,4,13
7881,16561,2022-07-18,RT4,5,10
7882,17564,2022-07-18,RT4,5,17
7883,19559,2022-07-18,RT4,1,3
7884,18560,2022-07-18,RT4,8,15
7885,19560,2022-07-18,RT4,8,16
7886,18559,2022-07-18,RT4,7,19
7887,17563,2022-07-18,RT4,10,19
7888,19562,2022-07-18,RT4,7,14
7889,17559,2022-07-18,RT4,8,14
7890,18558,2022-07-18,RT4,9,20
7891,18562,2022-07-18,RT4,10,20
7892,18563,2022-07-18,RT4,7,18
7893,16563,2022-07-18,RT4,9,18
7894,16559,2022-07-18,RT4,8,18
7895,16562,2022-07-18,RT4,3,6
7896,19558,2022-07-18,RT4,3,7
7897,19561,2022-07-18,RT4,3,7
7898,17561,2022-07-18,RT4,3,4
7899,18561,2022-07-18,RT4,3,9
7900,19563,2022-07-19,RT3,12,29
7901,18560,2022-07-19,RT1,14,30
7902,19562,2022-07-19,RT1,15,30
7903,19563,2022-07-19,RT1,13,30
7904,17558,2022-07-19,RT1,7,19
7905,16558,2022-07-19,RT1,12,19
7906,17560,2022-07-19,RT1,15,40
7907,19558,2022-07-19,RT1,13,40
7908,19560,2022-07-19,RT1,14,26
7909,17561,2022-07-19,RT1,15,26
7910,16560,2022-07-19,RT1,14,34
7911,16561,2022-07-19,RT1,10,18
7912,16562,2022-07-19,RT1,13,31
7913,16563,2022-07-19,RT1,21,41
7914,17559,2022-07-19,RT1,18,32
7915,17562,2022-07-19,RT1,7,20
7916,17563,2022-07-19,RT1,10,25
7917,18558,2022-07-19,RT1,7,15
7918,18559,2022-07-19,RT1,13,42
7919,18561,2022-07-19,RT1,18,33
7920,18562,2022-07-19,RT1,21,38
7921,18563,2022-07-19,RT1,11,27
7922,19559,2022-07-19,RT1,11,24
7923,19561,2022-07-19,RT1,13,36
7924,17564,2022-07-19,RT1,6,16
7925,19562,2022-07-19,RT2,10,23
7926,18563,2022-07-19,RT2,11,29
7927,17561,2022-07-19,RT2,17,36
7928,17558,2022-07-19,RT2,18,50
7929,16562,2022-07-19,RT2,20,43
7930,16561,2022-07-19,RT2,14,24
7931,16558,2022-07-19,RT2,11,22
7932,19560,2022-07-19,RT2,18,38
7933,16563,2022-07-19,RT2,20,38
7934,16559,2022-07-19,RT2,23,41
7935,19559,2022-07-19,RT2,19,41
7936,19558,2022-07-19,RT2,13,39
7937,17559,2022-07-19,RT2,18,39
7938,16560,2022-07-19,RT2,15,34
7939,18562,2022-07-19,RT2,15,34
7940,18559,2022-07-19,RT2,18,44
7941,17563,2022-07-19,RT2,27,44
7942,17562,2022-07-19,RT2,10,30
7943,18558,2022-07-19,RT2,14,30
7944,17564,2022-07-19,RT2,12,40
7945,18561,2022-07-19,RT2,20,40
7946,18560,2022-07-19,RT2,20,40
7947,17560,2022-07-19,RT2,18,45
7948,19561,2022-07-19,RT2,20,45
7949,19563,2022-07-19,RT2,19,45
7950,16559,2022-07-19,RT1,16,30
7951,19562,2022-07-19,RT3,14,29
7952,19561,2022-07-19,RT3,11,29
7953,18562,2022-07-19,RT3,15,29
7954,17558,2022-07-19,RT3,11,27
7955,17562,2022-07-19,RT3,9,27
7956,19559,2022-07-19,RT3,11,27
7957,16558,2022-07-19,RT3,4,8
7958,17559,2022-07-19,RT3,7,16
7959,18559,2022-07-19,RT3,7,23
7960,19558,2022-07-19,RT3,5,21
7961,16560,2022-07-19,RT3,8,20
7962,17563,2022-07-19,RT3,8,16
7963,18563,2022-07-19,RT3,8,23
7964,19560,2022-07-19,RT3,8,19
7965,17564,2022-07-19,RT3,8,24
7966,16559,2022-07-19,RT3,14,32
7967,16562,2022-07-19,RT3,9,18
7968,17560,2022-07-19,RT3,9,25
7969,17561,2022-07-19,RT3,9,19
7970,16561,2022-07-19,RT3,10,21
7971,18561,2022-07-19,RT3,12,25
7972,16563,2022-07-19,RT3,11,20
7973,18558,2022-07-19,RT3,11,26
7974,18560,2022-07-19,RT3,11,24
7975,19558,2022-07-19,RT4,2,7
7976,19563,2022-07-19,RT4,2,6
7977,17560,2022-07-19,RT4,4,13
7978,18561,2022-07-19,RT4,4,9
7979,16561,2022-07-19,RT4,5,10
7980,17564,2022-07-19,RT4,6,17
7981,19559,2022-07-19,RT4,1,3
7982,18560,2022-07-19,RT4,7,15
7983,19560,2022-07-19,RT4,9,16
7984,18559,2022-07-19,RT4,6,19
7985,17563,2022-07-19,RT4,8,19
7986,19562,2022-07-19,RT4,6,14
7987,17559,2022-07-19,RT4,6,14
7988,18558,2022-07-19,RT4,8,20
7989,18562,2022-07-19,RT4,11,20
7990,18563,2022-07-19,RT4,7,18
7991,16563,2022-07-19,RT4,9,18
7992,16559,2022-07-19,RT4,9,18
7993,16562,2022-07-19,RT4,3,6
7994,17558,2022-07-19,RT4,3,6
7995,17562,2022-07-19,RT4,3,6
7996,16560,2022-07-19,RT4,3,7
7997,19561,2022-07-19,RT4,3,7
7998,17561,2022-07-19,RT4,3,4
7999,16558,2022-07-19,RT4,3,3
8000,16559,2022-07-20,RT1,15,30
8001,19562,2022-07-20,RT1,13,30
8002,19563,2022-07-20,RT1,12,30
8003,17558,2022-07-20,RT1,8,19
8004,16558,2022-07-20,RT1,12,19
8005,17560,2022-07-20,RT1,15,40
8006,19558,2022-07-20,RT1,15,40
8007,19560,2022-07-20,RT1,12,26
8008,17561,2022-07-20,RT1,15,26
8009,16560,2022-07-20,RT1,14,34
8010,16561,2022-07-20,RT1,10,18
8011,16562,2022-07-20,RT1,14,31
8012,16563,2022-07-20,RT1,22,41
8013,17559,2022-07-20,RT1,17,32
8014,17562,2022-07-20,RT1,9,20
8015,17563,2022-07-20,RT1,13,25
8016,18558,2022-07-20,RT1,6,15
8017,18559,2022-07-20,RT1,17,42
8018,18561,2022-07-20,RT1,16,33
8019,18562,2022-07-20,RT1,21,38
8020,18563,2022-07-20,RT1,11,27
8021,19559,2022-07-20,RT1,10,24
8022,19561,2022-07-20,RT1,16,36
8023,17564,2022-07-20,RT1,6,16
8024,19562,2022-07-20,RT2,13,23
8025,18563,2022-07-20,RT2,13,29
8026,17561,2022-07-20,RT2,21,36
8027,17558,2022-07-20,RT2,23,50
8028,16562,2022-07-20,RT2,18,43
8029,16561,2022-07-20,RT2,12,24
8030,16558,2022-07-20,RT2,10,22
8031,19560,2022-07-20,RT2,20,38
8032,16563,2022-07-20,RT2,19,38
8033,16559,2022-07-20,RT2,19,41
8034,19559,2022-07-20,RT2,18,41
8035,19558,2022-07-20,RT2,14,39
8036,17559,2022-07-20,RT2,22,39
8037,16560,2022-07-20,RT2,16,34
8038,18562,2022-07-20,RT2,17,34
8039,18559,2022-07-20,RT2,14,44
8040,17563,2022-07-20,RT2,24,44
8041,17562,2022-07-20,RT2,10,30
8042,18558,2022-07-20,RT2,12,30
8043,17564,2022-07-20,RT2,12,40
8044,18561,2022-07-20,RT2,21,40
8045,18560,2022-07-20,RT2,18,40
8046,17560,2022-07-20,RT2,18,45
8047,19561,2022-07-20,RT2,18,45
8048,19563,2022-07-20,RT2,20,45
8049,19563,2022-07-20,RT3,12,29
8050,18560,2022-07-20,RT1,14,30
8051,19562,2022-07-20,RT3,14,29
8052,19561,2022-07-20,RT3,11,29
8053,18562,2022-07-20,RT3,17,29
8054,17558,2022-07-20,RT3,13,27
8055,17562,2022-07-20,RT3,8,27
8056,19559,2022-07-20,RT3,11,27
8057,16559,2022-07-20,RT3,17,32
8058,16558,2022-07-20,RT3,3,8
8059,16562,2022-07-20,RT3,7,18
8060,17560,2022-07-20,RT3,8,25
8061,17563,2022-07-20,RT3,8,16
8062,18559,2022-07-20,RT3,8,23
8063,19558,2022-07-20,RT3,8,21
8064,17564,2022-07-20,RT3,8,24
8065,18560,2022-07-20,RT3,13,24
8066,16560,2022-07-20,RT3,9,20
8067,17561,2022-07-20,RT3,9,19
8068,19560,2022-07-20,RT3,9,19
8069,16561,2022-07-20,RT3,10,21
8070,17559,2022-07-20,RT3,10,16
8071,18563,2022-07-20,RT3,10,23
8072,16563,2022-07-20,RT3,12,20
8073,18558,2022-07-20,RT3,12,26
8074,18561,2022-07-20,RT3,11,25
8075,16562,2022-07-20,RT4,2,6
8076,17558,2022-07-20,RT4,2,6
8077,17562,2022-07-20,RT4,2,6
8078,19558,2022-07-20,RT4,2,7
8079,19561,2022-07-20,RT4,2,7
8080,19563,2022-07-20,RT4,2,6
8081,19559,2022-07-20,RT4,2,3
8082,16558,2022-07-20,RT4,2,3
8083,17560,2022-07-20,RT4,5,13
8084,18561,2022-07-20,RT4,5,9
8085,16561,2022-07-20,RT4,6,10
8086,17564,2022-07-20,RT4,6,17
8087,18560,2022-07-20,RT4,8,15
8088,19560,2022-07-20,RT4,8,16
8089,18559,2022-07-20,RT4,6,19
8090,17563,2022-07-20,RT4,8,19
8091,19562,2022-07-20,RT4,7,14
8092,17559,2022-07-20,RT4,8,14
8093,18558,2022-07-20,RT4,8,20
8094,18562,2022-07-20,RT4,11,20
8095,18563,2022-07-20,RT4,7,18
8096,16563,2022-07-20,RT4,10,18
8097,16559,2022-07-20,RT4,10,18
8098,16560,2022-07-20,RT4,3,7
8099,17561,2022-07-20,RT4,3,4
8100,16559,2022-07-21,RT1,19,30
8101,18560,2022-07-21,RT1,19,30
